customer_id,name,age,gender,marital_status,income,employment_type,loan_purpose
37237,William Yu,47,Other,Widowed,54347.09,Retired,Home
81613,April Dickerson,49,Other,Widowed,57571.72,Self-Employed,Business
86918,Scott Miller,48,Female,Divorced,51021.81,Salaried,Business
65672,John Mendoza,55,Other,Married,60611.82,Retired,Car
53180,Erin Oconnor,28,Male,Single,35986.36,Salaried,Car
52055,James Cherry,36,Female,Divorced,28873.03,Self-Employed,Medical
42327,Angela Golden,62,Female,Widowed,37568.93,Retired,Business
15236,Michelle Griffin,56,Other,Single,53204.36,Self-Employed,Education
43720,Terri Stewart,50,Female,Married,30493.63,Retired,Personal
72722,Bonnie Simpson,38,Other,Single,40501.34,Unemployed,Car
68380,Brittany Bryant,22,Male,Widowed,40980.59,Unemployed,Home
64481,Lindsey Edwards,33,Other,Divorced,61727.32,Unemployed,Business
64522,Joshua Taylor,24,Female,Divorced,59901.43,Unemployed,Education
20370,Stephanie Foster,46,Male,Widowed,51057.29,Unemployed,Personal
62896,Tracey Martinez,45,Other,Divorced,56765.97,Self-Employed,Education
30567,Jeremiah Gibson,50,Male,Widowed,57061.86,Unemployed,Education
31500,Colleen Estrada,31,Male,Divorced,44545.71,Self-Employed,Home
20018,Ricardo Lucero,27,Female,Divorced,41862.51,Unemployed,Car
26332,Janice Sexton,51,Male,Divorced,73050.3,Salaried,Education
38938,Wesley Osborne,64,Female,Married,12663.08,Unemployed,Personal
99552,Brett Hernandez,30,Male,Married,38880.45,Salaried,Car
69181,Mario Freeman,59,Other,Widowed,46943.26,Self-Employed,Medical
66771,Stephen Stokes,33,Male,Married,58399.27,Unemployed,Home
15498,Joel Myers,51,Other,Widowed,67032.6,Retired,Car
90061,Danny Bowen,27,Other,Single,77850.97,Self-Employed,Car
88437,Whitney Gray,62,Male,Single,48624.34,Unemployed,Education
83260,Wendy Small,62,Other,Married,49628.97,Self-Employed,Personal
57472,Jon Jenkins,56,Male,Single,55439.15,Retired,Education
32719,Rachael Gates,40,Male,Single,42033.19,Unemployed,Personal
46833,Matthew Gregory,24,Other,Divorced,32236.44,Retired,Home
25573,Diana Macdonald,27,Other,Divorced,48556.24,Unemployed,Car
20328,Karen Campbell,21,Female,Widowed,61180.58,Salaried,Business
59818,Elizabeth Hill,64,Other,Single,46356.15,Self-Employed,Personal
85450,Christopher Sanders,62,Female,Widowed,56201.53,Retired,Personal
50755,Anna Bray,33,Other,Widowed,21967.74,Self-Employed,Education
97239,Megan Silva,42,Male,Single,50276.07,Retired,Education
72961,George Sullivan,41,Other,Married,43948.3,Self-Employed,Medical
41305,Michael Stewart,42,Male,Single,30873.14,Self-Employed,Personal
29623,Erin Olsen,48,Male,Divorced,59858.19,Self-Employed,Home
15356,Andrew Hernandez,29,Male,Single,77684.68,Salaried,Car
16231,Elizabeth Perkins,46,Female,Married,64849.38,Unemployed,Car
18933,Andrew Hall,29,Other,Widowed,65806.24,Salaried,Car
28697,Catherine Coffey,35,Male,Widowed,60687.16,Self-Employed,Personal
54014,Marcia Schroeder,30,Male,Divorced,59696.77,Retired,Education
14472,Patricia Johnson,44,Female,Divorced,23008.52,Self-Employed,Home
65931,John Wright,62,Other,Divorced,48080.74,Unemployed,Car
74840,Jessica Navarro,28,Other,Widowed,57630.05,Salaried,Personal
14437,Michael Sellers,44,Female,Divorced,57971.07,Unemployed,Business
26682,Jeremiah Walker,36,Female,Single,69075.59,Retired,Medical
70658,Cheryl Brown,46,Other,Widowed,34514.04,Unemployed,Medical
70238,Christina Martinez,47,Female,Married,59109.07,Salaried,Car
96208,Robert Hutchinson,57,Other,Widowed,34024.38,Retired,Education
41025,Mindy Smith,24,Other,Single,46824.51,Unemployed,Medical
40964,Angel Holmes,44,Male,Single,49070.55,Salaried,Medical
58987,Dawn Reynolds,39,Male,Divorced,62938.56,Salaried,Medical
88503,John Smith DDS,56,Other,Widowed,61174.3,Self-Employed,Medical
42937,Chad Mosley,59,Other,Widowed,51804.96,Unemployed,Car
85976,Barbara Miller,30,Other,Widowed,17719.44,Retired,Personal
37247,David Cooley,45,Other,Married,56672.51,Self-Employed,Home
78662,Sabrina Snyder,38,Other,Divorced,45984.85,Unemployed,Home
62459,Dennis Williams,39,Other,Single,70877.09,Unemployed,Education
62569,Christopher Sanders DDS,56,Female,Single,67302.4,Retired,Personal
17784,Molly Whitney,30,Other,Divorced,35929.66,Self-Employed,Business
63725,Alexandra Jones,53,Female,Single,58732.61,Self-Employed,Home
53258,Daniel Green,25,Female,Single,59028.66,Retired,Business
89375,Yesenia Byrd,55,Other,Divorced,57937.75,Self-Employed,Home
78656,Martha Perez,64,Other,Single,55993.72,Salaried,Home
60324,Scott Johnson,54,Female,Widowed,59452.32,Retired,Education
88391,Ian Miller,53,Female,Married,72522.29,Unemployed,Medical
28147,Jordan Villarreal,41,Other,Divorced,41729.3,Retired,Education
30295,Patrick Beard,37,Other,Married,36412.86,Salaried,Home
45314,Shelby Jenkins,42,Female,Single,61740.73,Retired,Personal
70268,Daniel Hall,57,Female,Single,21749.57,Unemployed,Medical
39102,Jordan Todd PhD,35,Female,Widowed,59810.36,Unemployed,Personal
88083,William Lopez,55,Male,Divorced,57154.08,Retired,Personal
62904,Monica Joseph,48,Female,Single,14817.46,Retired,Personal
83348,Shawn Johnson,27,Male,Divorced,40454.95,Salaried,Medical
86632,Darlene Webb,52,Other,Divorced,73639.62,Salaried,Personal
96821,Amy Page,31,Other,Divorced,28142.35,Unemployed,Medical
12207,Glen Smith,30,Female,Divorced,53188.87,Self-Employed,Business
71528,Dana Manning,29,Other,Divorced,34926.42,Self-Employed,Home
49810,Jared Butler,34,Other,Married,39365.81,Self-Employed,Car
31098,Gabriel Owen,33,Other,Widowed,78744.78,Self-Employed,Personal
22947,Linda Watson,45,Other,Divorced,51851.67,Unemployed,Education
22942,Anthony Allen,22,Male,Married,57754.26,Self-Employed,Business
93133,Joseph Guerrero,55,Male,Single,48313.03,Self-Employed,Education
74864,Lauren Murphy,27,Female,Divorced,27273,Retired,Car
27416,David Rodriguez,41,Female,Single,32226.15,Self-Employed,Medical
94160,Paul Jones,38,Female,Divorced,67676.45,Retired,Car
14776,Martin Guerra,23,Other,Married,52293.38,Unemployed,Education
22617,Andrew Doyle,62,Other,Married,38445.67,Retired,Car
59065,Lori Rice,59,Male,Married,49669.22,Salaried,Home
49289,Kimberly Cordova,61,Male,Widowed,59923.97,Retired,Car
56180,Rachel Martinez,31,Female,Single,56817.33,Self-Employed,Personal
83315,Erik King,59,Male,Widowed,38453.16,Retired,Home
91933,Nathan Wilson,44,Male,Divorced,26370.45,Retired,Personal
55404,Amber Lee,39,Male,Single,43894.3,Unemployed,Car
86710,Kari Kane,24,Male,Married,66635.73,Unemployed,Home
66736,Michelle Gill,46,Male,Single,62815.65,Self-Employed,Home
75756,Steven Wong,58,Female,Married,56156.05,Salaried,Car
23334,Sara Wilson,62,Female,Widowed,47436.79,Salaried,Business
18364,Olivia Morris,52,Male,Widowed,42248.8,Retired,Medical
43978,Jamie Richardson,59,Female,Married,47715.07,Salaried,Medical
62837,Daniel Hess,56,Other,Married,61726.57,Unemployed,Medical
52600,Daniel Morales,60,Male,Divorced,65152.86,Self-Employed,Home
36094,Erin Chapman,57,Other,Widowed,46073.2,Self-Employed,Medical
47794,Jared Jenkins,53,Female,Widowed,88043.47,Unemployed,Home
41204,Victoria Keller,56,Female,Divorced,51386.06,Self-Employed,Business
93372,Cassandra Morgan,23,Other,Widowed,44795.67,Retired,Car
46906,Maria Carney,29,Female,Married,72135.04,Self-Employed,Car
86804,Rhonda Charles,28,Male,Single,19425.55,Salaried,Home
64966,Bradley Freeman,53,Other,Single,57200.51,Self-Employed,Home
47102,Melanie Dunn,26,Male,Widowed,48908.02,Self-Employed,Business
20575,Sarah Kaiser,61,Other,Divorced,71722.76,Unemployed,Medical
97606,Jonathan Cameron,59,Female,Married,59073.85,Unemployed,Business
27285,Lauren Lopez,24,Other,Single,52086.53,Salaried,Car
47351,Tracey Allen,33,Other,Married,59939.51,Unemployed,Car
51732,Ian Whitehead,22,Male,Widowed,34166.27,Salaried,Personal
54931,Dustin Graves,25,Female,Widowed,64502.3,Retired,Medical
71754,Mary Simpson,64,Male,Single,29831.21,Salaried,Car
92687,Kelly Hall,47,Female,Widowed,55377.46,Self-Employed,Personal
15616,David King,52,Male,Divorced,50534.22,Salaried,Home
44918,Emily Green,41,Other,Widowed,23554.18,Retired,Car
91027,Caitlyn Hansen,28,Male,Widowed,51034.13,Self-Employed,Education
72462,James Mckinney,58,Female,Widowed,54229.8,Salaried,Medical
41402,Maria Adkins,28,Female,Married,40176.86,Unemployed,Personal
89988,Sylvia Green,23,Other,Married,34813.67,Unemployed,Medical
94798,Arthur Thompson,64,Female,Single,57382.66,Unemployed,Medical
85807,Julia Crosby,23,Male,Single,55434.73,Salaried,Education
22280,Ronnie Clark,42,Other,Single,53402.29,Salaried,Business
11008,Laura Green,26,Female,Widowed,50132.63,Retired,Home
38662,Ashley Castro,22,Female,Married,41501.55,Self-Employed,Medical
80868,Jennifer Davies,43,Male,Divorced,84082.72,Self-Employed,Car
80012,Jeff Dickson,64,Male,Widowed,45525.04,Self-Employed,Home
47092,Devin Scott,22,Other,Widowed,37023.3,Self-Employed,Car
90938,David Huffman,58,Female,Widowed,50816.41,Salaried,Home
55493,David Patton,37,Male,Divorced,47285.88,Salaried,Home
39989,Jimmy Howell,55,Other,Single,45177.31,Retired,Personal
88715,Daniel Ruiz,54,Female,Divorced,78114.14,Self-Employed,Car
14147,Aaron Johnson,43,Female,Single,33053.78,Salaried,Car
95748,Eric Nelson,50,Other,Divorced,50561.56,Salaried,Home
23730,Patricia Patterson DDS,28,Other,Married,34059.9,Salaried,Medical
10146,Michael Curtis,42,Male,Widowed,41884.63,Salaried,Car
15733,Jose Brown,64,Female,Widowed,76041.74,Self-Employed,Education
47337,Kimberly Watkins,56,Female,Widowed,54221.68,Self-Employed,Education
17833,Joseph Burke,25,Female,Single,54040.56,Salaried,Home
94843,Michael Rodriguez,33,Other,Divorced,35907.78,Unemployed,Business
45005,Brittany Roth,49,Male,Married,43630.68,Retired,Home
19583,Michelle Boyd,51,Female,Divorced,77346.82,Self-Employed,Home
82797,Sabrina Anderson,36,Other,Widowed,57490.43,Self-Employed,Medical
38066,Tiffany Reilly,62,Female,Married,44904.28,Unemployed,Medical
50236,Laura Rogers,50,Male,Married,56609.11,Self-Employed,Personal
87104,Dawn Frost,36,Female,Widowed,54014.96,Unemployed,Business
90892,Courtney Abbott,32,Male,Divorced,37408.41,Unemployed,Business
22617,Ryan Kemp MD,37,Male,Widowed,44467.88,Salaried,Business
20198,Harold Banks,36,Female,Divorced,83818.04,Self-Employed,Business
28734,Diane Henderson,32,Female,Married,55880.04,Retired,Business
15888,Zachary Moore,28,Male,Married,26464.37,Unemployed,Home
41811,Jamie Johnson,40,Other,Widowed,57653.15,Retired,Home
68212,Diana Ramirez,23,Male,Married,69546.32,Salaried,Personal
57628,Helen Alexander,36,Female,Single,36434.33,Self-Employed,Education
25556,Sarah Jimenez,50,Female,Married,43147.37,Salaried,Education
19932,Brian Mccoy,43,Other,Single,71806.56,Salaried,Personal
12423,Mark Jackson,48,Male,Married,50523.69,Retired,Personal
27405,Elizabeth Morton,60,Male,Widowed,47856.83,Retired,Car
84632,Brenda Stewart,25,Male,Widowed,29959.13,Unemployed,Home
58843,Cathy Anderson,40,Female,Single,66058.49,Self-Employed,Business
20463,Shaun Evans,60,Male,Widowed,47172.96,Salaried,Car
36376,Scott Dyer,64,Other,Married,17435.26,Unemployed,Medical
86402,George Perry,21,Female,Married,26410.44,Unemployed,Home
28771,Heather Pratt,50,Female,Widowed,41576.29,Salaried,Personal
88316,Joseph Nguyen,41,Male,Married,33907.37,Salaried,Education
17542,Emily Powell,40,Other,Divorced,36260.57,Unemployed,Home
99404,Robert Wilson,26,Female,Divorced,85170.05,Salaried,Personal
17001,Jennifer Sanchez,42,Female,Married,60612.85,Salaried,Home
53180,Jacqueline Townsend,38,Male,Widowed,11339.82,Retired,Home
88073,Aaron Neal,28,Male,Single,45285.17,Self-Employed,Home
85963,Katherine Zamora,59,Other,Widowed,48657.6,Unemployed,Medical
15691,Sean Rodriguez,52,Male,Single,27845.99,Salaried,Education
40876,Donald Fernandez,53,Other,Widowed,58015.79,Unemployed,Home
52571,Nicholas Small,36,Female,Married,19379.16,Self-Employed,Personal
56142,Veronica Becker,32,Other,Divorced,66454.2,Unemployed,Medical
78369,Barbara Porter,58,Other,Widowed,71622.95,Unemployed,Car
77858,Alexandria Harrison,54,Other,Single,85288.78,Unemployed,Home
66276,Daniel Russell,34,Female,Divorced,26385.06,Retired,Medical
76751,Austin Mullins,56,Male,Single,29436.54,Self-Employed,Business
91465,Yolanda Brady,53,Female,Married,60390.08,Self-Employed,Car
22151,Katie Perez,43,Male,Divorced,67740.2,Unemployed,Education
71975,Ashley James,22,Other,Single,62134.29,Unemployed,Home
91397,Ashlee David,61,Other,Widowed,66195.76,Self-Employed,Home
50182,Lisa Edwards,41,Other,Married,70652.41,Salaried,Medical
25164,Amy Johnson,22,Other,Married,53033.76,Retired,Education
16398,Katie Nelson,47,Other,Married,46811.75,Self-Employed,Business
30947,Tyler Romero,29,Male,Widowed,29477.34,Unemployed,Car
28548,Michael Williams,21,Male,Widowed,45528.42,Salaried,Personal
10450,Darren Warren,31,Other,Divorced,47826.67,Salaried,Education
47096,Angela Elliott,23,Female,Widowed,35754.73,Salaried,Home
24511,Rhonda Campbell,43,Female,Divorced,49426.64,Retired,Medical
35692,Barbara Whitaker,46,Other,Married,34064.32,Retired,Business
39849,Kenneth Duarte,24,Male,Divorced,66699.99,Self-Employed,Medical
22397,Jacqueline Carter,38,Female,Single,56387.37,Self-Employed,Car
25101,Lisa Le,26,Female,Married,43105.94,Self-Employed,Education
26152,Monica Wallace DDS,55,Female,Married,52832.61,Self-Employed,Medical
47715,Jerome Orozco,42,Other,Divorced,33423.65,Unemployed,Personal
26253,Theresa Ford,63,Female,Married,34944.61,Retired,Personal
68575,Samuel Murray,35,Female,Widowed,40492.18,Salaried,Medical
45180,Rose Warren,42,Female,Single,47121.08,Unemployed,Home
77280,Rodney Mclaughlin,57,Female,Divorced,52118.03,Self-Employed,Medical
82068,Nicole Williams,62,Male,Divorced,52177.35,Self-Employed,Business
76070,Adam Hogan,32,Other,Married,30218.34,Unemployed,Education
79491,Cassandra Foster,62,Other,Widowed,48789.07,Salaried,Car
47179,Ashley Moore,58,Male,Married,37729.17,Retired,Personal
59623,Melissa Sherman,38,Male,Married,-1134.5,Retired,Medical
34447,Judy Smith,55,Other,Divorced,96133.78,Salaried,Business
74302,Bobby Lee,50,Female,Married,38020.24,Retired,Personal
47391,Robert Saunders,44,Female,Single,38852.72,Self-Employed,Personal
21191,Bryan Dennis,62,Other,Married,29803.46,Self-Employed,Car
47868,Julia Mendoza,50,Female,Married,34137.61,Self-Employed,Personal
58254,Courtney Cruz,34,Male,Divorced,47169.92,Self-Employed,Business
90295,Kimberly Garcia,26,Female,Married,70277.2,Salaried,Personal
77751,Thomas Clark,23,Female,Widowed,47084.77,Retired,Personal
81870,Rebecca Brewer,36,Female,Divorced,45146.57,Retired,Medical
21179,Zoe Sanchez,27,Other,Married,68004.11,Unemployed,Medical
89984,Michael Caldwell,34,Male,Single,42134.05,Salaried,Education
83699,Vincent Wood,29,Female,Single,50317.24,Retired,Home
30485,Jacob Patel,35,Other,Divorced,36176.45,Retired,Business
37286,Alan Olson,41,Female,Divorced,75277,Unemployed,Home
47250,Blake Barker,55,Male,Married,65727.65,Self-Employed,Home
49896,Erica Thomas,22,Female,Widowed,47705.19,Retired,Personal
22516,Christina Williams,47,Male,Married,44008.35,Self-Employed,Car
91164,Kenneth Fuentes,22,Female,Single,49522.41,Unemployed,Car
30723,Brittany Pittman,55,Male,Widowed,47924.26,Retired,Personal
17716,Rachel Walls,38,Female,Widowed,26797.71,Self-Employed,Business
29756,Julie Lopez,34,Male,Widowed,66240.01,Salaried,Home
23421,Willie Ramirez,40,Female,Married,46592.93,Self-Employed,Education
55214,James Wiley,38,Female,Single,78475.11,Self-Employed,Home
59607,Michelle King,30,Other,Divorced,56327.24,Self-Employed,Car
48868,Eric Roberts,45,Other,Married,12183.7,Self-Employed,Home
69924,Holly Wood,22,Male,Divorced,30775.65,Salaried,Medical
86744,Sandra Cohen,45,Female,Widowed,17809.17,Unemployed,Medical
61792,Brittney Mills,53,Male,Widowed,30589.28,Self-Employed,Education
47987,Karen Roberts,56,Other,Married,25495.97,Self-Employed,Business
48672,Candace Welch,51,Male,Single,53788.51,Retired,Home
58226,Dr. Melissa Sanders,34,Male,Widowed,45258.72,Retired,Medical
50245,Nichole Coleman,21,Other,Divorced,61108.1,Salaried,Business
49971,Steven White,36,Female,Divorced,49428.51,Salaried,Medical
58005,Mrs. Rachel Stone DVM,23,Male,Married,46395.36,Salaried,Business
53893,Heather Adams,55,Other,Divorced,80048.1,Retired,Business
77271,Melissa Armstrong,61,Female,Single,53342.34,Self-Employed,Medical
57319,Gregory Hartman,26,Other,Widowed,48792.33,Retired,Personal
39215,Gloria Anderson,45,Male,Divorced,37198.39,Unemployed,Car
70152,Cindy Golden,33,Female,Divorced,32361.3,Salaried,Business
42471,Cynthia Stout,54,Female,Widowed,61557.52,Salaried,Personal
64965,Amber Stewart,28,Other,Married,60660.44,Salaried,Home
10660,Dr. Christopher Chang,41,Other,Divorced,73573.68,Unemployed,Personal
84926,Christina Kelley,54,Other,Married,57183.67,Self-Employed,Medical
30129,Helen Elliott,24,Female,Married,44103.46,Self-Employed,Personal
82513,Heather Wright,45,Female,Divorced,57665.15,Self-Employed,Car
10035,Debra Cole,35,Male,Single,48795.49,Salaried,Medical
20367,Gabriel Eaton MD,24,Female,Married,62980.78,Self-Employed,Education
20004,Dr. Theresa Rivera,32,Male,Divorced,70014.98,Retired,Home
34112,Ricardo Chapman,52,Other,Married,47471.65,Salaried,Education
51542,Veronica Huerta,52,Other,Widowed,76359.64,Unemployed,Personal
25847,Timothy Miller,48,Female,Single,67825.21,Unemployed,Business
47009,Anthony Santiago,33,Other,Single,50265.27,Self-Employed,Personal
18679,Brenda Lewis,51,Other,Widowed,60061.15,Salaried,Business
38931,Stephen Bautista,34,Female,Widowed,54582.45,Retired,Education
93070,Christine Hill,40,Male,Married,50329.91,Retired,Education
23922,Karen Bradley,38,Female,Widowed,78697.18,Salaried,Business
68623,Bobby Bailey,49,Male,Single,57764.07,Self-Employed,Car
83222,Shane Kennedy,26,Female,Widowed,37385.47,Unemployed,Home
15877,Justin Johnson,52,Female,Divorced,34580.45,Unemployed,Medical
25306,Martin Moore,49,Other,Divorced,35193.55,Retired,Education
94840,Rachel Ray,63,Female,Married,57342.57,Retired,Home
83587,Duane Morrison,22,Female,Single,44877.29,Retired,Medical
80478,Tanya Stokes,43,Male,Divorced,54999.41,Unemployed,Personal
87951,James Lopez,39,Other,Widowed,64045.94,Retired,Medical
28783,Laura Anderson,51,Male,Divorced,80430.7,Unemployed,Education
34351,Steven Smith,25,Male,Divorced,45222.9,Unemployed,Car
84446,Robert Cox,39,Other,Married,28871.74,Self-Employed,Car
27412,Melissa Collins,54,Other,Widowed,76886.03,Self-Employed,Home
55755,Teresa Short,30,Other,Widowed,28143.49,Self-Employed,Personal
16687,Brian Thompson,45,Female,Widowed,27553.57,Retired,Home
35008,Joseph Perez,22,Other,Married,76496.75,Unemployed,Business
75182,Alexander Howell MD,31,Other,Widowed,65993.47,Retired,Car
83648,Kenneth Cook,51,Other,Widowed,57272.61,Unemployed,Home
13579,Patrick Williams,35,Male,Divorced,49251.19,Self-Employed,Business
91300,Stephen Hernandez,29,Male,Divorced,46411.94,Self-Employed,Personal
37094,Charles Bennett,43,Female,Widowed,40237.61,Retired,Medical
51685,Sheila Alvarado,39,Male,Single,45754.35,Unemployed,Home
49380,Veronica Phelps,29,Female,Single,49288.77,Retired,Business
39805,Michael Perkins,55,Male,Widowed,29383.25,Salaried,Car
54136,Mark Montgomery,41,Other,Single,37696.57,Retired,Medical
50499,Thomas Schneider,29,Male,Married,18321.23,Self-Employed,Home
61161,Ashley Reid,48,Female,Divorced,51168.91,Unemployed,Car
14253,Joseph Hobbs,27,Male,Married,51171.52,Unemployed,Medical
26456,Lisa Williamson,36,Other,Divorced,76677.73,Retired,Education
43683,Christopher Bell,36,Female,Single,55633.32,Self-Employed,Car
83937,Todd Ross,53,Other,Single,41659.37,Salaried,Education
93226,Brandi Young,24,Other,Widowed,46994.67,Retired,Personal
45085,Darlene Frye,24,Female,Single,57302.33,Unemployed,Home
23739,John Smith,59,Other,Single,53414.19,Self-Employed,Business
66274,John Green,60,Other,Widowed,58674.29,Unemployed,Home
41327,Clifford Norton,37,Male,Widowed,55655.67,Unemployed,Car
27261,Lindsey Singleton,57,Other,Divorced,46210.34,Unemployed,Education
72106,Timothy Rice,59,Other,Single,41963.1,Unemployed,Education
52996,Daniel Smith,49,Other,Divorced,41156.57,Salaried,Medical
69737,Phillip Davis,56,Other,Divorced,36120.93,Self-Employed,Home
73824,David Blake,58,Female,Married,33768.21,Retired,Home
62230,Laurie Clark,59,Male,Single,77576.96,Self-Employed,Car
71827,Kelsey Morgan,57,Other,Single,51870.65,Self-Employed,Education
96307,Maria Brown,55,Other,Married,47670.48,Self-Employed,Car
25279,Benjamin Vazquez,27,Female,Divorced,42561.74,Retired,Car
35273,Alexander Jimenez,47,Other,Single,56433.19,Self-Employed,Personal
26509,Sarah Anderson,48,Female,Divorced,68054.96,Retired,Education
18585,Betty Riley,42,Male,Married,60848.97,Retired,Car
70621,Barry Rios,34,Male,Widowed,63823.84,Salaried,Education
50626,Elizabeth Good MD,27,Other,Divorced,41202.07,Unemployed,Car
31472,Amanda Taylor,57,Other,Single,49938.06,Retired,Business
34312,Mr. Dean Klein,42,Other,Widowed,41399.33,Unemployed,Car
96237,Christopher Stephenson,25,Female,Divorced,51605.47,Self-Employed,Car
88461,Laura Martin,22,Other,Divorced,69088.87,Unemployed,Business
82267,Hannah Nelson,47,Other,Widowed,56591.06,Unemployed,Home
41756,Nathan Hernandez,41,Male,Widowed,74400.72,Unemployed,Education
22401,Meghan Freeman,58,Other,Widowed,45672.15,Self-Employed,Medical
94925,Michael Bennett,35,Male,Single,37895.58,Self-Employed,Business
79989,Emily Rodriguez,41,Other,Single,57681.93,Retired,Home
49880,Crystal Nguyen,30,Male,Divorced,51782.88,Retired,Car
96252,April Webb,43,Other,Divorced,54840.53,Salaried,Personal
48570,Tyler Evans,59,Male,Married,52598.3,Self-Employed,Home
79959,Lawrence Burke,25,Female,Single,42733.48,Salaried,Business
23400,Connie Allen,21,Male,Divorced,52936.04,Self-Employed,Personal
92176,Clayton Anderson,33,Male,Widowed,64600.56,Unemployed,Car
68419,Belinda Warren,41,Male,Widowed,66141.62,Salaried,Home
76472,Destiny Holder,46,Other,Single,42657.25,Salaried,Medical
93858,Peter Lewis,41,Other,Widowed,53465.09,Salaried,Education
72516,Lisa Nichols,38,Other,Married,72156.67,Self-Employed,Education
92676,Shane Bond,57,Female,Divorced,42981.64,Retired,Business
59748,Thomas Stewart,52,Female,Divorced,40258.3,Salaried,Car
13028,Anne King,56,Male,Divorced,61916.04,Retired,Car
25243,Julia Carpenter,37,Female,Single,59284.39,Self-Employed,Education
25138,David Reyes,55,Male,Widowed,37445.36,Salaried,Home
73995,Patricia Davis,31,Male,Married,29008.09,Self-Employed,Car
87358,Melissa Perez,41,Male,Single,53173.34,Retired,Medical
93508,Charles Baldwin,46,Female,Divorced,43721.04,Retired,Medical
87730,Nicole Middleton,24,Other,Married,24738.86,Salaried,Car
40802,Kelsey Martin,54,Female,Divorced,39691.96,Retired,Car
63282,Kirsten Holmes,38,Male,Divorced,59039.15,Unemployed,Education
34875,David Clark,60,Male,Single,47728.84,Unemployed,Business
18834,Shawn Archer,55,Female,Divorced,73491.56,Salaried,Education
89966,Lisa Foster,61,Male,Married,18691.44,Self-Employed,Business
18864,Javier Montoya,49,Male,Divorced,70069.89,Self-Employed,Medical
30078,Ryan Butler,49,Female,Widowed,44841.45,Self-Employed,Business
40970,Vernon Garrett,58,Female,Divorced,42673.68,Unemployed,Education
47116,Janet Schwartz,62,Female,Single,26732.09,Retired,Car
13986,Jillian Adams,41,Male,Married,56976.23,Unemployed,Business
46794,Gordon Watson,62,Male,Single,22598.57,Retired,Education
88752,Steven Green,33,Other,Widowed,62268.55,Unemployed,Medical
55242,Victor Jackson,61,Other,Divorced,27299.54,Self-Employed,Personal
26166,Ann Flowers,37,Female,Single,29664.41,Self-Employed,Business
61535,Ricardo Simmons,29,Other,Single,32131.78,Self-Employed,Medical
38543,Jessica Miles,61,Male,Single,39260.75,Salaried,Medical
47296,Samantha Montoya,21,Other,Single,64131.14,Salaried,Home
81440,Anna Wallace,22,Male,Widowed,72559.35,Retired,Personal
65201,Chase Patel,49,Female,Widowed,40811.1,Salaried,Business
15785,Michael Hansen MD,53,Female,Divorced,49301.55,Unemployed,Education
96559,Courtney Hernandez,30,Male,Divorced,57348.76,Unemployed,Business
31864,William Martinez,60,Other,Married,45060.31,Retired,Business
71560,Brandy White,41,Female,Widowed,56761.36,Retired,Personal
97224,Richard Myers,48,Female,Single,49938.81,Self-Employed,Medical
56321,Chad Bridges,31,Other,Single,46198.1,Salaried,Medical
61000,Amanda Chen,54,Other,Married,28702.76,Self-Employed,Medical
41069,Ralph Chapman,28,Male,Single,52235.65,Salaried,Medical
54163,Jose Combs,42,Other,Married,64375.64,Salaried,Personal
78958,Christopher Carter,28,Other,Divorced,38325.83,Retired,Education
60453,Joe Hernandez,35,Other,Widowed,20475.94,Self-Employed,Car
20363,Joanne Austin,37,Male,Married,45206.74,Self-Employed,Home
24842,Christopher Sutton,43,Male,Single,72646.56,Salaried,Medical
61955,Heather Mckinney,44,Female,Married,68179.25,Salaried,Medical
47267,Bonnie Duke,39,Male,Divorced,41293.07,Retired,Home
56279,Courtney Hudson,25,Female,Single,56832.73,Unemployed,Medical
19891,Jessica Mercer,52,Other,Divorced,59203.19,Self-Employed,Car
24309,Scott Davidson,64,Female,Divorced,72355.07,Self-Employed,Business
81624,Margaret Boone,21,Female,Married,26741.27,Retired,Home
43458,Evelyn Walker,43,Other,Divorced,33967.58,Retired,Education
76125,Christina Wilson,57,Female,Single,19853.67,Self-Employed,Home
51116,Jennifer Johnson,28,Male,Divorced,39823.86,Self-Employed,Car
12565,James Forbes,33,Male,Divorced,65994.58,Salaried,Personal
24960,Norman Hall,28,Male,Married,41604.21,Unemployed,Education
17278,Jean Carrillo,43,Male,Divorced,30377.17,Self-Employed,Business
50042,Robert Barnett,63,Female,Widowed,53399.55,Retired,Medical
98074,Jean Morales,21,Female,Married,53785.53,Salaried,Home
31998,Nicole Cobb,44,Other,Married,34744.26,Salaried,Education
22625,Lori Perez,55,Female,Single,42409.31,Retired,Home
15747,Rachel Martinez,44,Female,Single,52258.65,Retired,Business
26540,Amanda Watkins,37,Female,Single,61189.8,Salaried,Home
33898,Terry Vance,25,Other,Single,40266.91,Retired,Education
30603,Benjamin Grant,40,Male,Widowed,38105.35,Salaried,Car
66803,Amanda Wilson,41,Female,Married,78688.32,Retired,Personal
53332,William Reed,60,Other,Divorced,45889.61,Salaried,Education
14586,Kelly Travis,51,Other,Single,53741.51,Self-Employed,Home
17664,Christian Foster,56,Other,Single,59725.47,Self-Employed,Business
75075,Alexis Nguyen,31,Male,Single,23196.71,Retired,Medical
45896,Stephanie Larson,35,Female,Divorced,49722.1,Unemployed,Medical
88810,Larry Gray,39,Other,Single,25314.26,Self-Employed,Business
82337,Ivan Adams,27,Male,Divorced,48038.34,Salaried,Home
